"unique_trial_id","subject_id","RT","correctness","mousetrackingDuration","movementDirection","exemplar","traveledDistance","trial_type","MAD","AUC","xpos_flips","ypos_flips","initiation_time","total_dist","prototype_label","z_AUC","z_RT","z_initiation_time"
"425",2098,1258,"Correct",1255,78.39931284,"Berlin",15,"Typical",1.68821930436159,1404,0,0,0,1663.30481400428,"curved",1.28026895772809,-1.17726115520282,NA
"426",2098,1233,"Correct",1225,75.63978912,"London",15,"Typical",-2.06651736981926,-1761.5,0,0,0,1704.82824714359,"curved",0.317987669438951,-1.27494689350228,NA
"427",2098,1604,"Correct",1600,75.98953981,"Rio de Janeiro",19,"Atypical",-6.71041907231553,-5669.5,0,0,0,1690.06375489498,"curved",-0.870006415108185,-0.0538751647590932,NA
"428",2098,1642,"Correct",1637,75.82662824,"Sydney",20,"Atypical",-3.16775108687042,-2709,0,0,0,1710.60382746678,"curved",0.0299568620928886,0.0666039124769012,NA
"429",2098,1560,"Correct",1559,74.55585942,"Salzburg",19,"Typical",-4.67640020392019,-3961,0,0,0,1694.34676996295,"curved",-0.350638990991301,-0.187379007101682,NA
"430",2098,2267,"Correct",2261,75.54867401,"Ottawa",27,"Atypical",2.90389566193489,2475,0,0,0,1706.85592113887,"curved",1.60584256687599,2.09846726910556,NA
"431",2098,1737,"Correct",1731,75.67146974,"Las Vegas",21,"Typical",-6.34187886302701,-5415,1,0,0,1708.64063315463,"curved",-0.792640884269586,0.37268589248186,NA
"432",2098,1472,"Correct",1469,76.11163748,"Dubrovnik",18,"Atypical",-3.73409433488497,-3168,0,0,0,1697.0180840453,"curved",-0.109574684684782,-0.480436222000046,NA
"433",2097,3092,"Correct",2958,85.36063927,"Beijing",109,"Atypical",760.93944674638,203994,2,2,1620,1826.40981195479,"dCoM",0.712169097095282,1.4033588978193,1.65936853220048
"434",2097,1695,"Correct",1375,51.83903592,"Ottawa",30,"Atypical",48.1104598965205,26760.5,0,0,1170,868.279424437715,"straight",-0.510592338131139,-0.736624856393159,0.69747771745075
"436",2097,2448,"Correct",2192,57.40285421,"Salzburg",74,"Typical",90.7644450504674,47692,2,3,630,1006.36838977746,"straight",-0.366182669634823,0.367839279545932,-0.456791260248929
"437",2097,1473,"Correct",1264,49.17525193,"Berlin",77,"Typical",-114.112274098838,-57523.5,0,0,720,832.171593276275,"straight",-1.09208074075606,-0.886680571312669,-0.264413097298982
"438",2097,2856,"Correct",2688,59.59384399,"Moscow",107,"Typical",930.482883730145,402645,3,0,1350,2094.60248459347,"dCoM",2.08269319027836,1.03835851017725,1.08223404335064
"439",2097,1769,"Correct",1537,47.20845034,"Las Vegas",97,"Typical",-117.758137412713,-20544,2,0,720,957.344462298288,"straight",-0.836953428515678,-0.517624623807929,-0.264413097298982
"440",2097,1892,"Correct",1707,57.03597971,"Dubrovnik",55,"Atypical",98.2813490191721,56213,0,2,0,907.259282654038,"straight",-0.307394967594495,-0.287809564922194,-1.80343840089855
"441",2097,1406,"Correct",1190,67.24171891,"Paris",71,"Typical",559.800418602527,263494.5,2,1,510,1508.9638936209,"cCoM",1.12267228513078,-0.986717714592341,-0.713295477515524
"442",2097,1394,"Correct",1241,50.71059314,"London",70,"Typical",-28.4056888582345,-2071.5,0,1,630,835.729394065019,"straight",-0.709508782823864,-0.917773196926621,-0.456791260248929
"443",2096,1666,"Correct",1353,48.01924839,"Beijing",36,"Atypical",62.6688325909269,36471.5,1,0,810,964.399001692579,"straight",-0.697686170853153,-0.669995779159165,-0.262295161888431
"444",2096,1540,"Correct",1268,47.88296345,"London",33,"Typical",86.6330270099121,49181.5,1,1,720,1021.15363554513,"straight",-0.610055083986429,-0.935743055073906,-0.63700253601476
"445",2096,1722,"Correct",1502,48.49854461,"Saigon",35,"Atypical",16.2070775481552,3430,0,0,1080,909.257382976159,"straight",-0.92549597075141,-0.204156436673325,0.861826960490558
"446",2096,1563,"Correct",1563,50.77481506,"Berlin",33,"Typical",215.348069212622,136610,2,1,720,1074.85628900495,"curved",-0.00726558924784835,-0.0134436857227456,-0.63700253601476
"447",2096,1795,"Correct",1609,49.37029289,"Dubrovnik",34,"Atypical",227.166651749835,135265,1,1,1080,1150.84987687327,"curved",-0.0165389025315418,0.130372487125232,0.861826960490558
